age,sexe,region,niveau_education_parents,situation_financiere,note_moyenne,taux_absenteisme,taux_remise_devoirs,temps_moodle_heures,participation_forums,satisfaction_etudiant,abandon
19,F,Semi-urbaine,Secondaire,Précaire,14.128057543365951,47.600430235916775,100.0,34.827948121351874,9,10.0,0
18,M,Urbaine,Primaire,Précaire,12.05837476655665,22.894135696305835,68.29381719367188,115.72737893074935,5,8.849107315146604,0
17,F,Rurale,Secondaire,Précaire,11.584463266178325,11.151994216391813,100.0,15.111716425720672,4,5.970605177367525,0
18,M,Urbaine,Primaire,Moyenne,10.728329873032942,31.198598887316344,100.0,101.18274868181716,3,3.0327370542072356,0
19,F,Rurale,Primaire,Moyenne,11.084433463557744,29.16090381621074,67.85207014974941,51.675143517321295,12,8.079532860648309,0
23,M,Urbaine,Post-grad,Moyenne,15.140735383464419,25.368665902960142,79.08784600970657,1.0275277306525123,5,4.094949107375438,0
18,M,Urbaine,Secondaire,Précaire,10.99426775439592,36.23798560294576,64.06843535335494,64.48222430075394,12,5.385645097574994,0
20,F,Urbaine,Secondaire,Précaire,7.976805860095293,18.4665329128255,84.02292496406668,1.809961753501109,4,8.772054774022772,1
19,M,Urbaine,Université,Moyenne,14.23095532662052,46.4443205974238,91.72476343645235,297.2505567664399,5,7.588410039859216,0
22,F,Urbaine,Post-grad,Bonne,11.385370008405848,33.561626483695264,65.19297803469593,103.03557748872431,3,5.141870118212747,0
25,M,Rurale,Université,Bonne,12.09418759659833,10.443655618211217,90.78704162687048,17.64437395380601,3,3.587201179057103,0
18,F,Semi-urbaine,Université,Précaire,16.82273491919853,37.069153050063335,94.58688645217741,14.880643008040707,5,7.424486975892292,0
19,F,Rurale,Secondaire,Moyenne,11.938318327948478,20.59251327866079,94.80217984328101,24.01814161792194,3,7.6713931643094835,0
22,F,Rurale,Secondaire,Bonne,12.867551019356176,77.39604557651556,91.81753858128442,22.01579247014239,8,10.0,1
21,M,Urbaine,Secondaire,Moyenne,8.463229526105025,17.6459068556819,66.5726398542864,23.287659230701344,6,2.015758597198336,1
23,M,Urbaine,Université,Bonne,11.34099164294712,10.86120056800174,83.17788972174932,19.156559810847106,4,7.236435742597514,0
21,M,Urbaine,Université,Précaire,13.828578135625804,16.134039078289277,90.28528165471081,48.52855664132396,2,8.833536541448746,0
19,M,Urbaine,Secondaire,Bonne,7.333878798476273,22.389435589428224,100.0,8.972105143403638,8,6.159508148257527,1
21,F,Urbaine,Primaire,Moyenne,12.602535279347128,22.74442729895193,85.03698744231279,93.5340603161513,7,3.8066803969523773,1
22,F,Urbaine,Université,Bonne,12.302373217934418,36.04458420110737,91.38311941413671,83.67282418013846,3,5.150421298789064,1
21,F,Urbaine,Primaire,Moyenne,12.123862366762317,6.801129144977802,71.01959779532199,32.35930862503695,3,7.074830621426927,0
21,F,Urbaine,Université,Moyenne,15.11147669597473,13.086373442361129,67.67658945751192,95.77437032383898,8,6.025998888218457,0
22,F,Rurale,Université,Bonne,13.003315544545565,26.916728385670613,65.75392015404418,14.194136291276866,5,7.607775518571652,0
22,F,Rurale,Université,Moyenne,16.434215695069334,9.062321295448134,78.69597588833717,0.886077951984132,6,9.55870535273218,0
22,M,Urbaine,Université,Moyenne,9.019231453217891,38.581110782029924,100.0,48.27508939046931,9,6.201347233240585,1
21,F,Semi-urbaine,Université,Moyenne,12.407773701655044,13.462023686311152,78.96885610840225,30.616107284411946,4,9.43945174584186,0
19,F,Semi-urbaine,Secondaire,Moyenne,12.253400359169841,18.176079944126684,90.46939530913076,41.869881887179375,5,6.768693134029198,0
20,F,Urbaine,Université,Bonne,8.79223651873476,8.671500456148367,93.35646937856492,114.80004532921149,6,7.677858769599355,0
22,M,Urbaine,Université,Précaire,14.868885006274038,7.9777979163912205,68.62706336445761,175.20400442450332,7,6.7657918878215435,0
18,M,Urbaine,Primaire,Moyenne,18.974019917558454,46.67113550674009,78.47339724081792,50.31803997036616,3,7.729657577884329,1
20,F,Semi-urbaine,Primaire,Moyenne,11.948981776548507,23.462617796568246,94.36622708398787,72.20795259625172,4,8.077481851351898,0
19,F,Semi-urbaine,Secondaire,Précaire,13.5150632648213,15.09094262690012,91.42491121254135,4.376490121289162,4,8.283621512000462,0
20,F,Urbaine,Secondaire,Moyenne,12.253555427445981,40.11850064190916,55.09008059981139,8.76028184910626,1,7.006488688156399,1
22,M,Urbaine,Université,Moyenne,9.859245990278472,73.62058914355981,93.91615530935877,66.06369873358602,5,1.0,1
20,F,Urbaine,Université,Moyenne,6.537719166593951,21.84471772023477,76.73514413734324,28.225866478347793,4,8.19107664439987,1
20,M,Urbaine,Primaire,Bonne,9.882679550713904,46.99267489150663,77.12774205560702,29.52639526995011,1,3.059422767895672,0
17,M,Urbaine,Primaire,Moyenne,7.824124857144806,43.49155078641356,91.07298539445415,18.452393090937573,3,5.786229476565774,0
21,M,Semi-urbaine,Post-grad,Moyenne,17.112306234177353,29.946390799709633,100.0,46.7426453358971,7,2.2175162641573225,0
21,F,Rurale,Primaire,Bonne,11.654670918230282,23.97061180698788,81.99348059958457,10.238484798113353,0,10.0,0
24,F,Rurale,Secondaire,Moyenne,10.962242012858487,66.4582651962105,100.0,49.29762161411952,9,7.834606923007235,0
19,M,Semi-urbaine,Université,Bonne,14.667461474363417,10.000139427788506,63.3861584817723,9.545851037092632,5,6.3483764350205325,0
20,F,Rurale,Secondaire,Moyenne,8.634746691432337,52.60871285486125,86.96115018868196,3.297697971078524,4,9.837808138950367,1
20,M,Urbaine,Primaire,Bonne,9.699407885986343,21.646972025506493,76.8841689110788,20.050578644152374,0,8.064057672234709,0
23,F,Rurale,Primaire,Précaire,12.204216807745864,18.390930986555947,89.23010480134091,13.142341274706945,6,7.249181515884134,1
19,F,Urbaine,Primaire,Bonne,15.086306974270443,8.35751494984771,80.55538895822347,109.9074876092754,6,7.7902886663138124,0
20,F,Rurale,Université,Précaire,13.505055135506364,21.27651940364753,64.88407871554293,2.8260548767957814,2,6.235877025290563,0
21,M,Urbaine,Secondaire,Moyenne,12.744975427547647,9.17366575984314,71.68885955798287,9.716489954746388,3,4.520631128263975,1
20,F,Rurale,Secondaire,Moyenne,12.234353205708048,46.9934473588362,60.35198380215121,39.783320777735966,5,8.921783350030921,1
19,F,Urbaine,Université,Moyenne,13.200707566580325,25.934277980901438,65.39648156576924,32.79904331655272,7,6.858061060307907,0
20,M,Urbaine,Université,Moyenne,12.604958715387763,37.92374326992001,92.20486562312571,2.346825127779961,5,3.4817556097719597,0
22,F,Urbaine,Primaire,Moyenne,8.910083175669193,21.929833016933348,81.23444305214166,0.3639427360287944,5,8.014753765526843,1
17,M,Urbaine,Secondaire,Moyenne,12.138237664899455,35.86589879571438,88.46296615192132,221.42632741035976,6,7.0817134426276365,0
20,F,Rurale,Université,Précaire,8.778934023246743,14.634003085063455,100.0,53.76940847354825,3,10.0,0
18,M,Rurale,Secondaire,Précaire,12.243247628702472,18.71429434457787,80.56042310181608,22.738503046424587,5,7.537064637857439,0
22,F,Urbaine,Secondaire,Moyenne,10.558056175535276,12.724351227413871,94.51425899773358,31.784708340802183,4,4.637887448740468,0
17,F,Urbaine,Université,Moyenne,19.618144868348583,38.7302669046323,85.42203268301883,15.499800713904857,3,3.4196952676066315,0
18,M,Urbaine,Université,Précaire,11.880316848744863,16.820390373403708,100.0,21.1463682629456,7,9.528589174230685,0
20,M,Urbaine,Université,Moyenne,7.787281301215234,38.22011844735794,39.73529660878919,52.354787545781164,4,6.872751866295293,1
23,M,Urbaine,Université,Moyenne,11.597459367969225,2.089841183325624,74.23506586041817,107.19870399184343,7,5.268391474816235,0
19,F,Semi-urbaine,Université,Précaire,13.558076236913664,55.575977057782985,94.81035961347222,10.17501393627865,6,5.560669661648854,0
18,M,Urbaine,Secondaire,Moyenne,17.02009183845757,22.394140970592282,73.7064190685809,91.74217143607638,4,9.59668819221071,0
23,F,Urbaine,Université,Bonne,10.231642800183845,37.25441558188612,93.49107335964972,6.480191751788091,4,7.943618198507468,0
17,M,Urbaine,Secondaire,Précaire,7.25271607792908,2.0984054654621422,84.09881210654967,12.103082749598439,3,9.194355100764591,1
17,M,Urbaine,Primaire,Moyenne,14.450511034292944,5.059258945790459,97.97423257017455,1.894195332450909,5,7.490429409408747,0
20,F,Urbaine,Université,Moyenne,7.858203882301046,79.45363708814472,68.01815754358512,7.588368064850076,4,5.326755300676241,1
18,M,Rurale,Université,Moyenne,10.691533675477546,17.81725144165805,87.59263465924532,124.62868561538174,10,10.0,0
17,F,Urbaine,Secondaire,Moyenne,11.227138543467017,53.10129530485904,91.99027345020076,30.757366053418927,8,6.217900548041816,0
21,F,Urbaine,Post-grad,Moyenne,11.791099640099675,13.730371527256038,86.97683737317004,4.0423857599191,2,8.608821941847154,0
20,F,Urbaine,Primaire,Moyenne,14.067493371223007,27.534093460909308,87.24118727381332,160.60349940893332,3,9.168430408282726,0
18,F,Urbaine,Secondaire,Précaire,9.949097153140837,25.466498110495866,100.0,105.5950581581732,7,7.012532479830147,1
17,F,Urbaine,Primaire,Moyenne,11.178812243499717,14.270700421211401,59.80141380242657,70.2601037056685,4,4.773553887045878,0
21,M,Semi-urbaine,Université,Moyenne,11.957188941151834,23.93693720523304,86.87450786187527,135.507213567551,6,5.64368191390596,0
21,M,Rurale,Université,Précaire,12.448793872556363,9.904749567239609,66.86277800681081,12.43136486069248,4,8.354366286232853,1
19,M,Urbaine,Secondaire,Moyenne,12.293481524123768,59.61039827723912,96.36416405389465,90.50715884443622,5,8.067640140503805,0
23,F,Urbaine,Université,Bonne,13.30801732566774,27.384519417917335,72.43099626445427,58.55772915245541,5,9.601326733531208,0
17,M,Urbaine,Secondaire,Moyenne,14.531518528925211,23.943843079795414,47.913315128584784,101.91853074128258,9,9.278588448946696,0
17,F,Urbaine,Université,Moyenne,13.177902346952903,9.592199406868977,96.72201121371175,79.70568790333347,4,5.094057950123585,0
18,F,Rurale,Secondaire,Bonne,13.360756570527656,31.208395624414013,80.97443059061547,21.27025957557721,1,9.887282950359186,0
19,F,Rurale,Secondaire,Moyenne,7.253330499760567,9.131534061322014,90.34944424152404,74.44926372633346,4,4.947647384073077,1
20,F,Urbaine,Post-grad,Moyenne,12.15068309749704,9.81790112229727,100.0,15.221497116670305,6,8.189589413153215,0
19,M,Urbaine,Secondaire,Moyenne,13.438522644004825,14.069340633987732,90.57101628898353,19.918926096087255,3,10.0,0
20,F,Urbaine,Primaire,Bonne,14.186823583711352,3.6471021649683264,87.54142125863423,5.709172690363338,4,7.624969996394608,0
17,F,Semi-urbaine,Université,Moyenne,9.922947677298618,9.036712999611437,84.29094431155853,136.72737058501235,10,3.4424365401696333,0
22,M,Rurale,Post-grad,Moyenne,10.022882175334065,27.51210734555541,67.79040274376483,17.195224816312844,9,6.348204764228251,0
19,M,Urbaine,Secondaire,Moyenne,10.277697974149206,29.332241337731368,81.77128212856913,36.763340954833026,6,10.0,0
22,F,Urbaine,Primaire,Bonne,13.60924169967403,9.793866259816449,100.0,24.82418450875313,7,6.585806376926728,0
20,F,Rurale,Secondaire,Moyenne,15.101643164772625,35.40293523738803,79.37171154799152,160.85402260511896,0,9.653988066975819,1
20,F,Urbaine,Secondaire,Précaire,10.777619678125195,39.27334586612469,82.65979510865117,20.402109116047427,6,5.086752735784608,1
21,F,Urbaine,Primaire,Bonne,14.723886940881147,42.11069715116278,100.0,75.37697898113457,2,6.288645305503909,1
20,F,Urbaine,Université,Moyenne,12.370439427493782,46.7208932956789,61.88067008647063,96.69478474698168,3,6.568592044542779,0
21,F,Rurale,Post-grad,Précaire,11.627142668512692,20.919936198081217,94.30186076435405,28.600178563069576,13,10.0,0
22,M,Urbaine,Secondaire,Moyenne,11.365847310546092,16.70953773696357,61.16680120292425,23.75457267126134,5,6.388120292422301,0
20,M,Urbaine,Secondaire,Moyenne,14.239834093806472,24.1350623731198,90.9878307532219,68.86590263603249,2,3.2291156543518964,0
21,M,Semi-urbaine,Secondaire,Bonne,12.97673345036121,29.707946345735493,84.66385827402698,122.03261229291553,6,10.0,0
19,F,Urbaine,Primaire,Précaire,18.82747628294291,41.320211191278986,94.18600241197021,70.31092333644969,6,7.454934535761397,1
22,F,Urbaine,Université,Bonne,9.443326071008027,5.8456217031410285,69.81288444768414,12.881985900185386,4,8.309327925463027,0
18,F,Urbaine,Secondaire,Moyenne,13.554305106089927,31.699421570811243,76.97450372962645,109.60039673236625,8,3.786284107274315,0
23,M,Urbaine,Secondaire,Précaire,10.412396970565462,21.63484411098976,94.96079429958374,24.516984002192483,10,7.5155291068171035,0
19,F,Rurale,Université,Bonne,9.392139039034069,24.093155533643827,77.35251225247299,42.92815178464706,9,7.038193424624183,1
17,F,Urbaine,Secondaire,Moyenne,11.967398588895083,23.13028502568061,96.33272890792755,89.02187604076579,4,5.067483224679943,0
20,F,Urbaine,Université,Moyenne,12.412057438221108,14.569234387139094,88.13754716033128,10.437061189360248,3,8.335912089842198,0
18,F,Urbaine,Primaire,Moyenne,20.0,28.815575469537357,78.31372363104758,76.7420701925473,6,3.5872496675969634,0
21,M,Rurale,Université,Bonne,11.447562552950394,31.61669790412176,80.26968732953988,45.33717236793452,7,5.053392216614446,0
18,F,Rurale,Post-grad,Moyenne,8.60946381154595,30.582044030434353,85.05257247502928,111.90622335120257,5,9.423908105329632,0
19,M,Urbaine,Université,Précaire,12.819032152483157,17.907672524396393,81.69726828937897,9.435318933500062,4,5.548331391725084,0
17,M,Urbaine,Post-grad,Précaire,5.776079887360895,20.61141673971826,95.95374630599424,27.29520692756622,6,6.013284061882974,1
19,F,Rurale,Primaire,Moyenne,11.724129652187202,4.23773906461258,79.43081005713874,89.44111720037075,5,7.180000565954647,0
17,F,Urbaine,Secondaire,Moyenne,12.048075846885482,13.737262698351882,76.40453610681668,0.9709519200851441,5,6.2561054706108585,0
17,F,Rurale,Université,Moyenne,14.383801148835634,7.329322345709301,98.65377522299292,5.950516304030976,1,8.381774257524768,0
21,F,Rurale,Université,Précaire,14.92086674828354,40.95096724865307,78.66806253890813,233.16758250746403,6,7.351956178011229,0
21,F,Rurale,Secondaire,Précaire,10.489291143276848,16.371536778163836,76.89442569602487,16.452584357648803,4,3.9867117554924927,0
20,F,Urbaine,Secondaire,Moyenne,11.5481579561102,28.67243602555089,47.71504297643395,185.54233632510199,4,5.530251866719294,0
18,F,Urbaine,Primaire,Bonne,9.701637508167988,25.04815421468936,69.40744947094106,10.077148573076942,2,5.313922947123851,0
19,M,Rurale,Secondaire,Moyenne,8.61581233557692,22.63454410124025,72.42058782005184,22.399931683068413,5,6.07318333100299,1
19,M,Urbaine,Primaire,Bonne,12.929684338141904,9.787676083985698,76.89804111238038,69.8919258616219,4,7.2239535321615005,0
17,M,Urbaine,Université,Moyenne,8.179243354210202,19.32734616160555,74.16791175056706,53.61484098423838,9,7.612575301292793,0
23,F,Semi-urbaine,Secondaire,Précaire,10.75611929828441,47.74340144308879,99.74575223018427,43.508826283610055,4,2.264121469132749,0
21,M,Semi-urbaine,Primaire,Bonne,9.014478120302288,40.220432676005764,73.37278533323376,37.740404386012536,0,9.050118785250458,1
19,M,Urbaine,Université,Moyenne,13.649049558870779,52.6643700658367,74.49060444642136,92.71593948651731,11,6.818264638285201,1
20,M,Urbaine,Université,Moyenne,17.404290297799463,56.18571836782187,87.33481295649598,13.390610464484935,8,4.759203776198385,0
20,F,Urbaine,Université,Bonne,8.095236051590007,23.883779607401056,68.47477180106978,29.21203140585097,7,8.904640804661637,0
17,M,Rurale,Université,Précaire,6.440944551307293,38.88028999152428,100.0,8.447702595800683,6,2.7888383375901444,1
19,F,Semi-urbaine,Secondaire,Précaire,11.625339343949797,19.678683124568412,97.03235186744219,45.3097923223247,3,3.8485514740035707,0
18,M,Urbaine,Université,Moyenne,12.047093387873275,26.82875891614247,67.47869571838228,14.42041175362381,5,10.0,0
17,F,Urbaine,Secondaire,Moyenne,12.655977920271893,28.175607964871833,100.0,20.311424796479738,6,7.292611949080425,0
19,M,Semi-urbaine,Primaire,Précaire,10.661038454296966,38.96707918039192,100.0,31.862045196946653,3,5.525506659247953,0
23,M,Urbaine,Université,Précaire,11.398082103523704,46.4239270392065,67.8682789462208,1.3567722110589582,5,7.216996678526192,0
21,F,Urbaine,Post-grad,Précaire,13.102531231621807,24.62434194308858,67.52250076361764,4.822127510333972,8,6.636861091613775,0
18,M,Semi-urbaine,Secondaire,Moyenne,15.121292677934516,28.390099184545363,75.843802811528,57.906845335901714,6,7.071550970591571,0
21,M,Urbaine,Secondaire,Précaire,6.134853689045151,23.22842010078658,63.771923203826375,28.015674876690237,7,7.978268974149073,0
